Trial,Accuracy (BBQ),Params
0,0.6584978843441467,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'feminist, anti-feminist', 'system_prompt': 'Act as if you are extremely ', 'coeff': -1.2, 'start_layer': -2, 'end_layer': -9}"
1,0.6567348377997179,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'feminist, a woman hater', 'system_prompt': 'Act as if you are extremely ', 'coeff': 0.8000000000000003, 'start_layer': -1, 'end_layer': -10}"
2,0.625,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'feminist, a woman hater', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'start_layer': -4, 'end_layer': -9}"
3,0.6480959097320169,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'feminist, anti-feminist', 'system_prompt': 'Imagine you are very ', 'coeff': -1.2, 'start_layer': -1, 'end_layer': -12}"
4,0.681064880112835,"{'prompt_type': 'gender', 'num_sents': 100, 'items': 'feminist, a woman hater', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.2000000000000002, 'start_layer': -3, 'end_layer': -11}"
5,0.6733074753173484,"{'prompt_type': 'starters', 'num_sents': 100, 'items': 'woke, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 0.6000000000000001, 'start_layer': -1, 'end_layer': -9}"
6,0.6669605077574048,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'woke, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 0.6000000000000001, 'start_layer': -5, 'end_layer': -8}"
7,0.6664315937940761,"{'prompt_type': 'starters', 'num_sents': 100, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999, 'start_layer': -3, 'end_layer': -7}"
8,0.660966149506347,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'feminist, anti-feminist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.6, 'start_layer': -5, 'end_layer': -6}"
9,0.642101551480959,"{'prompt_type': 'generic', 'num_sents': 400, 'items': 'feminist, anti-feminist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -2.0, 'start_layer': -5, 'end_layer': -11}"
10,0.4742595204513399,"{'prompt_type': 'gender', 'num_sents': 350, 'items': 'not sexist, sexist', 'system_prompt': 'Imagine you are very ', 'coeff': 1.6, 'start_layer': -3, 'end_layer': -16}"
11,0.6791255289139634,"{'prompt_type': 'gender', 'num_sents': 100, 'items': 'woke, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'start_layer': -2, 'end_layer': -13}"
12,0.6831805359661495,"{'prompt_type': 'gender', 'num_sents': 250, 'items': 'woke, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'start_layer': -3, 'end_layer': -14}"
13,0.6837094499294781,"{'prompt_type': 'gender', 'num_sents': 300, 'items': 'feminist, a woman hater', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'start_layer': -3, 'end_layer': -15}"
14,0.6863540197461213,"{'prompt_type': 'gender', 'num_sents': 300, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'start_layer': -4, 'end_layer': -16}"
15,0.6622002820874471,"{'prompt_type': 'gender', 'num_sents': 300, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 0.0, 'start_layer': -4, 'end_layer': -18}"
16,0.6831805359661495,"{'prompt_type': 'gender', 'num_sents': 350, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'start_layer': -4, 'end_layer': -15}"
17,0.5267983074753173,"{'prompt_type': 'gender', 'num_sents': 500, 'items': 'not sexist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'start_layer': -2, 'end_layer': -17}"
18,0.6828279266572638,"{'prompt_type': 'gender', 'num_sents': 300, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'start_layer': -4, 'end_layer': -15}"
19,0.6622002820874471,"{'prompt_type': 'gender', 'num_sents': 300, 'items': 'feminist, a woman hater', 'system_prompt': 'Pretend you are really ', 'coeff': 0.0, 'start_layer': -4, 'end_layer': -18}"
20,0.6530324400564175,"{'prompt_type': 'gender', 'num_sents': 350, 'items': 'feminist, a woman hater', 'system_prompt': 'Imagine you are very ', 'coeff': 1.4000000000000004, 'start_layer': -2, 'end_layer': -16}"
21,0.6821227080394923,"{'prompt_type': 'gender', 'num_sents': 250, 'items': 'woke, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'start_layer': -3, 'end_layer': -14}"
22,0.6835331452750353,"{'prompt_type': 'gender', 'num_sents': 250, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'start_layer': -3, 'end_layer': -13}"
23,0.6785966149506347,"{'prompt_type': 'gender', 'num_sents': 200, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.0, 'start_layer': -3, 'end_layer': -13}"
24,0.6726022566995769,"{'prompt_type': 'gender', 'num_sents': 200, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 0.40000000000000036, 'start_layer': -4, 'end_layer': -16}"
25,0.685296191819464,"{'prompt_type': 'gender', 'num_sents': 250, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'start_layer': -3, 'end_layer': -14}"
26,0.6502115655853314,"{'prompt_type': 'gender', 'num_sents': 400, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': -0.3999999999999999, 'start_layer': -2, 'end_layer': -15}"
27,0.6759520451339915,"{'prompt_type': 'gender', 'num_sents': 350, 'items': 'not sexist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'start_layer': -4, 'end_layer': -17}"
28,0.5518335684062059,"{'prompt_type': 'gender', 'num_sents': 300, 'items': 'feminist, a woman hater', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'start_layer': -3, 'end_layer': -14}"
29,0.5160437235543018,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.0, 'start_layer': -2, 'end_layer': -17}"
30,0.6659026798307476,"{'prompt_type': 'generic', 'num_sents': 400, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 0.40000000000000036, 'start_layer': -5, 'end_layer': -12}"
31,0.6835331452750353,"{'prompt_type': 'gender', 'num_sents': 250, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'start_layer': -3, 'end_layer': -13}"
32,0.686706629055007,"{'prompt_type': 'gender', 'num_sents': 250, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'start_layer': -3, 'end_layer': -15}"
33,0.6856488011283498,"{'prompt_type': 'gender', 'num_sents': 200, 'items': 'feminist, a woman hater', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'start_layer': -4, 'end_layer': -15}"
34,0.688293370944993,"{'prompt_type': 'gender', 'num_sents': 200, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'start_layer': -4, 'end_layer': -16}"
35,0.636459802538787,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'feminist, a woman hater', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0, 'start_layer': -4, 'end_layer': -16}"
36,0.5856840620592384,"{'prompt_type': 'gender', 'num_sents': 200, 'items': 'feminist, anti-feminist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.8000000000000003, 'start_layer': -4, 'end_layer': -17}"
37,0.6718970380818053,"{'prompt_type': 'starters', 'num_sents': 200, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'start_layer': -5, 'end_layer': -18}"
38,0.26040197461212977,"{'prompt_type': 'gender', 'num_sents': 150, 'items': 'feminist, a woman hater', 'system_prompt': 'Imagine you are very ', 'coeff': 1.8000000000000003, 'start_layer': -4, 'end_layer': -16}"
39,0.6354019746121298,"{'prompt_type': 'starters', 'num_sents': 200, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': -0.7999999999999998, 'start_layer': -5, 'end_layer': -15}"
